dataset,sample_idx,image_path,mask_path,dice,miou,pa,image_shape,pred_mean_area,pred_total_area,pred_count,pred_mean_perimeter,pred_mean_eccentricity,pred_mean_form_factor,pred_mean_aspect_ratio,pred_mean_solidity,gt_mean_area,gt_total_area,gt_count,gt_mean_perimeter,gt_mean_eccentricity,gt_mean_form_factor,gt_mean_aspect_ratio,gt_mean_solidity
8698d4rk657i8N07u781_3D,24,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-LOC-2_673_448-672_448-600.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-LOC-2_673_448-672_448-600.tiff,1.0,1.0,1.0,"(224, 152)",0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8698d4rk657i8N07u781_3D,25,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-LOC-2_765_672-803_0-224.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-LOC-2_765_672-803_0-224.tiff,4.201680654614787e-09,4.201680654614787e-09,0.9918893129770993,"(131, 224)",0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,238.0,238.0,1,77.79898987322335,0.9693894689794633,0.494127363442715,4.072853253281995,0.9296875
8698d4rk657i8N07u781_3D,26,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-LOC-2_878_0-224_448-600.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-LOC-2_878_0-224_448-600.tiff,1.2562814054569328e-09,1.2562814054569328e-09,0.9766212406015038,"(224, 152)",0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,199.0,796.0,4,59.04163056034262,0.8269257181801516,0.6969393014268646,2.5153857590952597,0.9043843572255058
8698d4rk657i8N07u781_3D,27,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell8-LOC-0_000_0-334_0-419.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell8-LOC-0_000_0-334_0-419.tiff,1.8518518175582995e-08,1.8518518175582995e-08,0.9996141368813686,"(334, 419)",0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,1,31.213203435596423,0.9463714879211705,0.6965093294188189,3.0952038659092667,0.8852459016393442
8698d4rk657i8N07u781_3D,28,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell8-LOC-0_013_0-334_0-419.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell8-LOC-0_013_0-334_0-419.tiff,0.6674157307107689,0.5008431711621532,0.997884898460835,"(334, 419)",99.0,297.0,3,31.589850873900158,0.8488982481949799,0.899362066657428,1.927506001503516,0.9029338327091136,296.5,593.0,2,67.2842712474619,0.8572878169298521,0.8158357482661736,1.9431754922433866,0.928315285822211
8698d4rk657i8N07u781_3D,29,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell8-LOC-0_018_0-334_0-419.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell8-LOC-0_018_0-334_0-419.tiff,1.515151512855831e-09,1.515151512855831e-09,0.9952838952167264,"(334, 419)",174.0,174.0,1,50.97056274847714,0.7972932373621806,0.841628154552441,1.6567478323205966,0.9886363636363636,162.0,486.0,3,47.0514429775169,0.7668608062112217,0.90937620925845,1.7149485742160078,0.9447422189373409
8698d4rk657i8N07u781_3D,30,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell8-LOC-0_032_0-334_0-419.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell8-LOC-0_032_0-334_0-419.tiff,2.615746795025962e-10,2.615746795025962e-10,0.9726823203235534,"(334, 419)",534.0,1068.0,2,85.76955262170047,0.835827094526177,0.7383255204893673,1.8981831257398747,0.944842513808031,459.1666666666667,2755.0,6,81.86718369463829,0.7435278381774988,0.8319127103912933,2.035165501702184,0.9175161516405844
8698d4rk657i8N07u781_3D,31,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell8-LOC-0_044_0-334_0-419.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell8-LOC-0_044_0-334_0-419.tiff,0.6536987916808579,0.48555166386043086,0.9832078087262229,"(334, 419)",477.8,2389.0,5,78.25239533417509,0.7759889221912128,0.7756234109444511,1.952933220529949,0.9246658789990603,366.4166666666667,4397.0,12,73.93765628359239,0.6914520122132798,0.8095691784277103,1.897750983460483,0.9029529391527197
8698d4rk657i8N07u781_3D,32,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell8-LOC-0_056_0-334_0-419.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell8-LOC-0_056_0-334_0-419.tiff,0.37037037055843186,0.22727272755598507,0.9849370471467566,"(334, 419)",356.5,713.0,2,84.23401871576773,0.9195833495216584,0.6540438861428648,2.731459851167739,0.9040054279163352,292.77777777777777,2635.0,9,59.76548818542723,0.7185126707051896,0.9476051889460518,1.5531247155186023,0.9025391288818552
8698d4rk657i8N07u781_3D,33,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/images/8698d4rk657i8N07u781_3D-ROI-cell8-LOC-0_068_0-334_0-419.tiff,../../data/cem_mitolab/8698d4rk657i8N07u781_3D/masks/8698d4rk657i8N07u781_3D-ROI-cell8-LOC-0_068_0-334_0-419.tiff,0.05026178060195718,0.025778733068862116,0.9870378574593057,"(334, 419)",24.5,49.0,2,17.84619407771256,0.8797972646252186,1.0075107967761432,2.16551245915383,0.8675213675213675,232.625,1861.0,8,65.95292654807659,0.7070998097977614,0.7987000054024611,1.9429653827497793,0.8791833510626362
